"Order  #","Ext","Customer Code","Ship To","Ship To Name","Location","Customer PO No","Carrier","FOB","Attention","Tax Code","Terms","Currency","Total Order Amt","Total Tax","Total Discount","Freight Amt","Total Invoice","Invoice No","Invoice Date","Enter Date","Sch Ship Date","Ship Date","Status","Who Enter","Blanket","Multiple Ship To","Customer Name (from master)"
"1972043","0","C0001980","2429LA","Inbound Bills","LA","6892067","Kubra","DEST","","E9","N0","USD","8.75","0.25","0","0","9","INV0216640","2025-08-10","2025-08-01 13:38","2025-08-01 13:38","2025-08-31","Shipped/Transferred","sa","No","No","Golden State Water Company"
"1972280","0","C0001981","12993DL","Postcards","DAL","6894036","Kubra","DEST","","E","N0","USD","8.88","0","0","0","8.88","INV0217202","2025-09-03","2025-08-01 21:37","2025-08-01 21:37","2025-08-31","Shipped/Transferred","sa","No","No","JEA"
"1972253","0","C0001981","3046NC","Autopay","NYC","6893982","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0217203","2025-09-03","2025-08-01 20:54","2025-08-01 20:54","2025-08-31","Shipped/Transferred","sa","No","No","JEA"
"1971573","0","C0001982","2411LA","CNNotices","LA","6892388","Kubra","DEST","","E9","N0","USD","734.4","14.41","0","0","748.81","INV0216772","2025-09-02","2025-08-01 1:42","2025-08-01 1:42","2025-08-31","Shipped/Transferred","sa","No","No","San Diego Superior Court"
"1971494","0","C0001982","2411LA","CNNotices","LA","5025823","Kubra","DEST","","E9","N0","USD","900","0","0","0","900","INV0215793","2025-08-01","2025-08-01 1:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","San Diego Superior Court"
"1972062","0","C0001986","2430LA","Regular Letters","LA","6893524","Kubra","DEST","","E9","N0","USD","282.03","3.94","0","0","285.97","INV0216641","2025-08-10","2025-08-01 13:48","2025-08-01 13:48","2025-08-31","Shipped/Transferred","sa","No","No","Golden State Water Company"
"1972061","0","C0001987","3395LA","Reminder Letter","LA","6893523","Kubra","DEST","","E9","N0","USD","1864.25","23.33","0","0","1887.58","INV0216642","2025-08-10","2025-08-01 13:48","2025-08-01 13:48","2025-08-31","Shipped/Transferred","sa","No","No","Golden State Water Company"
"1972060","0","C0001988","2428LA","Disconnection Letters","LA","6893521","Kubra","DEST","","E9","N0","USD","238.56","4.5","0","0","243.06","INV0216643","2025-08-10","2025-08-01 13:47","2025-08-01 13:47","2025-08-31","Shipped/Transferred","sa","No","No","Golden State Water Company"
"1972021","0","C0001988","2511LA","iDoxs","LA","6893241","Kubra","DEST","","E","N0","USD","18.06","0","0","0","18.06","INV0216367","2025-08-04","2025-08-01 13:08","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Golden State Water Company"
"1972092","0","C0001997","2513DL","US Letters","DAL","6893666","Kubra","DEST","","E14","N0","USD","203.42","3.57","0","0","206.99","INV0217209","2025-09-03","2025-08-01 14:46","2025-08-01 14:46","2025-08-31","Shipped/Transferred","sa","No","No","Gatestone & Co. International Inc."
"1971837","0","C0002000","2489NC","Washington DC Tax and Revenue (Citi)","NYC","6893219","Kubra","DEST","","E7","N0","USD","0","0","0","0","0","INV0215990","2025-08-04","2025-08-01 8:00","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Washington DC Tax and Revenue (Citi)"
"1971942","0","C0002003","2550NC","Bills","NYC","6893000","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0216756","2025-09-02","2025-08-01 9:39","2025-08-01 9:39","2025-08-31","Shipped/Transferred","sa","No","No","PSEG Long Island LLC"
"1971883","0","C0002003","2550NC","Bills","NYC","6893286","Kubra","DEST","","E","N0","USD","32979.18","0","0","0","76624.5","INV0215770","2025-08-01 10:35","2025-08-01 8:31","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","PSEG Long Island LLC"
"1971882","0","C0002003","2550NC","Bills","NYC","6893285","Kubra","DEST","","E","N0","USD","622.48","0","0","0","622.48","INV0215769","2025-08-01 10:35","2025-08-01 8:31","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","PSEG Long Island LLC"
"1971734","0","C0002011","2525DL","PDF Reprint","DAL","6892926","Kubra","DEST","","E","N0","USD","65.4","0","0","0","65.4","INV0217213","2025-09-03","2025-08-01 6:06","2025-08-01 6:06","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971665","0","C0002011","2506NC","EVBILL CT Elect","NYC","6892687","Kubra","DEST","","E","N0","USD","8.77","0","0","0","8.77","INV0217212","2025-09-03","2025-08-01 3:15","2025-08-01 3:15","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971575","0","C0002011","2506NC","EVBILL CT Elect","NYC","6892394","Kubra","DEST","","E","N0","USD","205.87","0","0","0","205.87","INV0217212","2025-09-03","2025-08-01 1:43","2025-08-01 1:43","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1972220","0","C0002015","2507NC","EVBILLCTGAS","NYC","6893917","Kubra","DEST","","E","N0","USD","1.61","0","0","0","1.61","INV0217215","2025-09-03","2025-08-01 20:03","2025-08-01 20:03","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971576","0","C0002015","2507NC","EVBILLCTGAS","NYC","6892395","Kubra","DEST","","E","N0","USD","125.78","0","0","0","125.78","INV0217215","2025-09-03","2025-08-01 1:44","2025-08-01 1:44","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971958","0","C0002016","13030NC","Reprints - iDoxs Bills","NYC","6893407","Kubra","DEST","","E","N0","USD","0.83","0","0","0","0.83","INV0217216","2025-09-03","2025-08-01 9:49","2025-08-01 9:49","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971584","0","C0002016","2508NC","EVBILLNH","NYC","6892423","Kubra","DEST","","E","N0","USD","133.54","0","0","0","133.54","INV0217217","2025-09-03","2025-08-01 1:47","2025-08-01 1:47","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971959","0","C0002017","13030NC","Reprints - iDoxs Bills","NYC","6893407","Kubra","DEST","","E","N0","USD","6.21","0","0","0","6.21","INV0217219","2025-09-03","2025-08-01 9:49","2025-08-01 9:49","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971597","0","C0002017","12596NC","EVBILLEGMA","NYC","6892409","Kubra","","","E","N0","USD","113.01","0","0","0","113.01","INV0217218","2025-09-03","2025-08-01 2:26","2025-08-01 2:26","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1972321","0","C0002018","2619NC","Bills","NYC","6894043","Kubra","DEST","","E","N0","USD","3060.71","0","0","0","3060.71","INV0217220","2025-09-03","2025-08-01 23:00","2025-08-01 23:00","2025-08-31","Shipped/Transferred","sa","No","No","The Dayton Power and Light Company"
"1972093","0","C0002018","2619NC","Bills","NYC","6893674","Kubra","DEST","","E","N0","USD","359.73","0","0","0","359.73","INV0217220","2025-09-03","2025-08-01 14:47","2025-08-01 14:47","2025-08-31","Shipped/Transferred","sa","No","No","The Dayton Power and Light Company"
"1971835","0","C0002018","2619NC","Bills","NYC","6893217","Kubra","DEST","","E","N0","USD","1970.45","0","0","0","1970.45","INV0215916","2025-08-04 2:18","2025-08-01 7:59","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","The Dayton Power and Light Company"
"1971473","0","C0002018","2619NC","Bills","NYC","5025792","Kubra","DEST","","E","N0","USD","4000","0","0","0","4000","INV0215889","2025-08-04 2:15","2025-08-01 0:51","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","The Dayton Power and Light Company"
"1971580","0","C0002020","2532NC","51 CTE Bills","NYC","6892400","Kubra","DEST","","E","N0","USD","17.03","0","0","0","17.03","INV0217222","2025-09-03","2025-08-01 1:46","2025-08-01 1:46","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971604","0","C0002021","2538NC","56 NH Bills","NYC","6892418","Kubra","DEST","","E","N0","USD","0.83","0","0","0","0.83","INV0217223","2025-09-03","2025-08-01 2:29","2025-08-01 2:29","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971582","0","C0002023","2544NC","57 CTG Bills","NYC","6892402","Kubra","DEST","","E","N0","USD","1.56","0","0","0","1.56","INV0217224","2025-09-03","2025-08-01 1:47","2025-08-01 1:47","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971752","0","C0002024","2530NC","51 CTE C2 Letters","NYC","6892980","Kubra","DEST","","E","N0","USD","219.09","0","0","0","219.09","INV0217225","2025-09-03","2025-08-01 6:53","2025-08-01 6:53","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971754","0","C0002025","2539NC","56 NH C2 Letters","NYC","6892983","Kubra","DEST","","E","N0","USD","292.45","0","0","0","292.45","INV0217226","2025-09-03","2025-08-01 6:53","2025-08-01 6:53","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971753","0","C0002027","2542NC","57 CTG C2 Letters","NYC","6892981","Kubra","DEST","","E","N0","USD","285.24","0","0","0","285.24","INV0217227","2025-09-03","2025-08-01 6:53","2025-08-01 6:53","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971579","0","C0002028","2533NC","51 CTE CACS Disc Notices","NYC","6892398","Kubra","DEST","","E","N0","USD","279.3","0","0","0","279.3","INV0217228","2025-09-03","2025-08-01 1:45","2025-08-01 1:45","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971603","0","C0002029","2540NC","56 NH CACS Disc Notices","NYC","6892416","Kubra","DEST","","E","N0","USD","155","0","0","0","155","INV0217229","2025-09-03","2025-08-01 2:28","2025-08-01 2:28","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971593","0","C0002031","2545NC","57 CTG CACS Disc Notices","NYC","6892406","Kubra","DEST","","E","N0","USD","78.77","0","0","0","78.77","INV0217230","2025-09-03","2025-08-01 2:24","2025-08-01 2:24","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971581","0","C0002032","3461NC","57 CTG CACS Disc 72 hr","NYC","6892401","Kubra","DEST","","E","N0","USD","375.48","0","0","0","375.48","INV0217232","2025-09-03","2025-08-01 1:46","2025-08-01 1:46","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971577","0","C0002032","3460NC","51 CTE CACS Disc 72 hr","NYC","6892396","Kubra","DEST","","E","N0","USD","376.64","0","0","0","376.64","INV0217231","2025-09-03","2025-08-01 1:44","2025-08-01 1:44","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971578","0","C0002033","2531NC","51 CTE CACS Letters","NYC","6892397","Kubra","DEST","","E","N0","USD","400.99","0","0","0","400.99","INV0217233","2025-09-03","2025-08-01 1:45","2025-08-01 1:45","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971602","0","C0002034","2541NC","56 NH CACS Letters","NYC","6892413","Kubra","DEST","","E","N0","USD","99.74","0","0","0","99.74","INV0217234","2025-09-03","2025-08-01 2:28","2025-08-01 2:28","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971583","0","C0002036","2543NC","57 CTG CACS Letters","NYC","6892404","Kubra","DEST","","E","N0","USD","266.93","0","0","0","266.93","INV0217235","2025-09-03","2025-08-01 1:47","2025-08-01 1:47","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971881","0","C0002037","2644NC","PNM Line Extension (Citi)","NYC","6893283","Kubra","DEST","","E7","N0","USD","0","0","0","0","0","INV0216514","2025-08-04","2025-08-01 8:30","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","PNM Line Extension (Citi)"
"1972154","0","C0002038","2949nc","i-Doxs","NYC","","Kubra","DEST","","E","N0","USD","15759.84","0","0","0","15759.84","INV0215977","2025-08-04","2025-08-01 17:24","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","Washington Gas"
"1971922","0","C0002038","2949NC","i-Doxs","NYC","6893344","Kubra","DEST","","E","N0","USD","0","0","0","0","0","INV0215977","2025-08-04","2025-08-01 8:58","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","Washington Gas"
"1972148","0","C0002039","2528NC","CorrespondenceAFP","NYC","6893799","Kubra","DEST","","E7","N0","USD","8.29","0.03","0","0","8.32","INV0217238","2025-09-03","2025-08-01 17:05","2025-08-01 17:05","2025-08-31","Shipped/Transferred","sa","No","No","Washington Gas"
"1972051","0","C0002044","3480LA","Letter","LA","6893430","Kubra","DEST","","E","N0","USD","0.12","0","0","0","0.12","INV0217242","2025-09-03","2025-08-01 13:43","2025-08-01 13:43","2025-08-31","Shipped/Transferred","sa","No","No","San Francisco Power"
"1972050","0","C0002044","3480LA","Letter","LA","6893429","Kubra","DEST","","E","N0","USD","0.08","0","0","0","0.08","INV0217242","2025-09-03","2025-08-01 13:42","2025-08-01 13:42","2025-08-31","Shipped/Transferred","sa","No","No","San Francisco Power"
"1972032","0","C0002044","2616LA","E-bill","LA","6893316","Kubra","DEST","","E","N0","USD","112","0","0","0","112","INV0216187","2025-08-04","2025-08-01 13:14","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","San Francisco Power"
"1971968","0","C0002044","3480LA","Letter","LA","6893428","Kubra","DEST","","E","N0","USD","0.04","0","0","0","0.04","INV0217242","2025-09-03","2025-08-01 9:53","2025-08-01 9:53","2025-08-31","Shipped/Transferred","sa","No","No","San Francisco Power"
"1971967","0","C0002044","3453LA","Bill","LA","6893427","Kubra","DEST","","E","N0","USD","0.82","0","0","0","0.82","INV0217240","2025-09-03","2025-08-01 9:52","2025-08-01 9:52","2025-08-31","Shipped/Transferred","sa","No","No","San Francisco Power"
"1971495","0","C0002044","2616LA","E-bill","LA","5025824","Kubra","DEST","","E","N0","USD","435","0","0","0","435","INV0215905","2025-08-04 2:16","2025-08-01 1:03","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","San Francisco Power"
"1971574","0","C0002051","2643NC","61 Summary Bills Report Style","NYC","6892393","Kubra","DEST","","E","N0","USD","28.61","0","0","0","28.61","INV0217243","2025-09-03","2025-08-01 1:43","2025-08-01 1:43","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971735","0","C0002055","2738NC","61 Sundry Bills","NYC","6892927","Kubra","DEST","","E","N0","USD","1.98","0","0","0","1.98","INV0217244","2025-09-03","2025-08-01 6:06","2025-08-01 6:06","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971724","0","C0002055","2738NC","61 Sundry Bills","NYC","6892841","Kubra","DEST","","E","N0","USD","0.44","0","0","0","0.44","INV0217244","2025-09-03","2025-08-01 6:05","2025-08-01 6:05","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971606","0","C0002056","2787NC","56 NH LPB Disc Notices","NYC","6892421","Kubra","DEST","","E","N0","USD","1.32","0","0","0","1.32","INV0217245","2025-09-03","2025-08-01 2:30","2025-08-01 2:30","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971605","0","C0002057","2847NC","56 NH LPB Bills","NYC","6892420","Kubra","DEST","","E","N0","USD","220.5","0","0","0","220.5","INV0217246","2025-09-03","2025-08-01 2:29","2025-08-01 2:29","2025-08-31","Shipped/Transferred","sa","No","No","Eversource Energy"
"1971872","0","C0002059","2839DL","New Mexico Water iDoxs","DAL","6893269","Kubra","DEST","","E14","N0","USD","73.99","6.1","0","0","80.09","INV0216529","2025-08-04","2025-08-01 8:24","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","California Water Service Company"
"1972262","0","C0002060","2337DL","Invoice","DAL","","Kubra","DEST","","E14","N0","USD","111.56","9.2","0","0","120.76","INV0216136","2025-08-04","2025-08-01 21:16","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","WCA Waste Corporation"
"1972198","0","C0002060","2337DL","Invoice","DAL","6893845","Kubra","DEST","","E14","N0","USD","10810.31","226.6","0","0","11036.91","INV0217248","2025-09-03","2025-08-01 19:15","2025-08-01 19:15","2025-08-31","Shipped/Transferred","sa","No","No","WCA Waste Corporation"
"1971980","0","C0002067","3389DL","Bill XML 2020","DAL","6893492","KUBRA","DEST","","E","N0","USD","87.82","0","0","0","87.82","INV0217249","2025-09-03","2025-08-01 10:21","2025-08-01 10:21","2025-08-31","Shipped/Transferred","sa","No","No","Lakeland Electric"
"1972218","0","C0002069","2929DL","Bill","DAL","","Kubra","DEST","","E","N0","USD","24062.71","0","0","0","24062.71","INV0215944","2025-08-04 2:24","2025-08-01 19:57","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","City of Lubbock Utilities"
"1972023","0","C0002069","2929DL","Bill","DAL","6893255","Kubra","DEST","","E","N0","USD","11546.67","0","0","0","11546.67","INV0216484","2025-08-04","2025-08-01 13:09","2025-07-31","2025-07-31","Shipped/Transferred","sa","No","No","City of Lubbock Utilities"
"1972000","0","C0002069","2929DL","Bill","DAL","","Kubra","DEST","","E","N0","USD","1802.46","0","0","0","1802.46","INV0215918","2025-08-04 2:22","2025-08-01 11:43","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","City of Lubbock Utilities"
"1971704","0","C0002069","3354DL","BillXML","DAL","6892665","Kubra","DEST","","E","N0","USD","302.95","0","0","0","302.95","INV0217253","2025-09-03","2025-08-01 5:21","2025-08-01 5:21","2025-08-31","Shipped/Transferred","sa","No","No","City of Lubbock Utilities"
"1971700","0","C0002069","3355DL","BottomLetterXML","DAL","6892643","Kubra","DEST","","E","N0","USD","219.29","0","0","0","219.29","INV0217254","2025-09-03","2025-08-01 5:21","2025-08-01 5:21","2025-08-31","Shipped/Transferred","sa","No","No","City of Lubbock Utilities"
"1971661","0","C0002069","3353DL","TopLetterXML","DAL","6892644","Kubra","DEST","","E","N0","USD","449.52","0","0","0","449.52","INV0217252","2025-09-03","2025-08-01 3:13","2025-08-01 3:13","2025-08-31","Shipped/Transferred","sa","No","No","City of Lubbock Utilities"
"1972088","0","C0002082","2940DL","EPAPUS Letter","DAL","6893664","Kubra","DEST","","E14","N0","USD","4.44","0.07","0","0","4.51","INV0217256","2025-09-03","2025-08-01 14:05","2025-08-01 14:05","2025-08-31","Shipped/Transferred","sa","No","No","Gatestone & Co. International Inc."
"1972260","0","C0002092","2982DL","Invoice","DAL","","Kubra","DEST","","E","N0","USD","241.25","0","0","0","241.25","INV0216287","2025-08-04","2025-08-01 21:14","2025-07-31","2025-07-31","Shipped/Transferred","FMarquez","No","No","MFXchange US Crum and Forster - Fairfax"
"1971748","0","C0002092","2982DL","Invoice","DAL","6892952","Kubra","DEST","","E","N0","USD","205.01","0","0","0","205.01","INV0217257","2025-09-03","2025-08-01 6:53","2025-08-01 6:53","2025-08-31","Shipped/Transferred","sa","No","No","MFXchange US Crum and Forster - Fairfax"
