Order  #,Ext,Customer Code,Ship To,Ship To Name,Location,Customer PO No,Carrier,FOB,Attention,Tax Code,Terms,Currency,Total Order Amt,Total Tax,Total Discount,Freight Amt,Total Invoice,Invoice No,Invoice Date,Enter Date,Sch Ship Date,Ship Date,Status,Who Enter,Blanket,Multiple Ship To,,,,,,,,,,,,,,,,,,,,,,
1793574,0,C0000982,648NC,NYSEG,NYC,6396435,KUBRA,DEST,,E7,N0,USD,0,0,0,0,0,INV0204269,2024-07-02,2024-06-03 3:50,2024-06-03 3:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795039,0,C0000986,1262DL,Circulation Notices,DAL,6400511,KUBRA,DEST,,E14,N0,USD,0,0,0,0,0,INV0204135,2024-07-02,2024-06-05 22:24,2024-06-05 22:24,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804759,0,C0000987,675NC,Service Bill,NYC,6429747,KUBRA,DEST,,E7,N0,USD,34884.66,0,0,0,34884.66,INV0203787,2024-07-02,2024-07-01 7:11,2024-06-30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804610,0,C0000987,2250DL,ServiceBillsNet,DAL,6429084,KUBRA,DEST,,E14,N0,USD,218.6,3.05,0,0,221.65,INV0203850,2024-07-02,2024-06-30 20:30,2024-06-30 20:30,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803782,0,C0000987,2250DL,ServiceBillsNet,DAL,6426534,KUBRA,DEST,,E14,N0,USD,5775.06,93.9,0,0,5868.96,INV0203850,2024-07-02,2024-06-28 0:50,2024-06-28 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803583,0,C0000987,675NC,Service Bill,DAL,,KUBRA,DEST,,E14,N0,USD,500,41.25,0,0,541.25,INV0203677,2024-07-02 1:21,2024-06-27 14:09,2024-06-30,2024-06-30,Shipped/Transferred,FMarquez,No,No,,,,,,,,,,,,,,,,,,,,,,
1803582,0,C0000987,2250DL,ServiceBillsNet,DAL,,KUBRA,DEST,,E14,N0,USD,195,16.09,0,0,211.09,INV0203850,2024-07-02,2024-06-27 14:08,2024-06-30,2024-06-30,Shipped/Transferred,FMarquez,No,No,,,,,,,,,,,,,,,,,,,,,,
1803315,0,C0000987,2250DL,ServiceBillsNet,DAL,6425023,KUBRA,DEST,,E14,N0,USD,7350.89,118.2,0,0,7469.09,INV0203850,2024-07-02,2024-06-27 1:35,2024-06-27 1:35,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802668,0,C0000987,2250DL,ServiceBillsNet,DAL,6423491,KUBRA,DEST,,E14,N0,USD,5130.21,82.83,0,0,5213.04,INV0203850,2024-07-02,2024-06-26 0:50,2024-06-26 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802126,0,C0000987,2250DL,ServiceBillsNet,DAL,6421930,KUBRA,DEST,,E14,N0,USD,6261.6,100.55,0,0,6362.15,INV0203850,2024-07-02,2024-06-25 0:50,2024-06-25 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801919,0,C0000987,2250DL,ServiceBillsNet,DAL,,KUBRA,DEST,,E14,N0,USD,195,16.09,0,0,211.09,INV0203850,2024-07-02,2024-06-24 14:42,2024-06-30,2024-06-30,Shipped/Transferred,FMarquez,No,No,,,,,,,,,,,,,,,,,,,,,,
1801918,0,C0000987,675NC,Service Bill,DAL,,KUBRA,DEST,,E14,N0,USD,500,41.25,0,0,541.25,INV0203647,2024-07-02 1:20,2024-06-24 14:40,2024-06-30,2024-06-30,Shipped/Transferred,FMarquez,No,No,,,,,,,,,,,,,,,,,,,,,,
1801789,0,C0000987,2250DL,ServiceBillsNet,DAL,6420794,KUBRA,DEST,,E14,N0,USD,5976.55,96.34,0,0,6072.89,INV0203850,2024-07-02,2024-06-24 0:50,2024-06-24 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800996,0,C0000987,2250DL,ServiceBillsNet,DAL,6418325,KUBRA,DEST,,E14,N0,USD,6154.48,99.01,0,0,6253.49,INV0203850,2024-07-02,2024-06-21 0:51,2024-06-21 0:51,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799525,0,C0000987,2250DL,ServiceBillsNet,DAL,6413917,KUBRA,DEST,,E14,N0,USD,6156.23,99.11,0,0,6255.34,INV0203850,2024-07-02,2024-06-18 0:50,2024-06-18 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799204,0,C0000987,2250DL,ServiceBillsNet,DAL,6412776,KUBRA,DEST,,E14,N0,USD,6650.19,106.91,0,0,6757.1,INV0203850,2024-07-02,2024-06-17 0:50,2024-06-17 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798405,0,C0000987,2250DL,ServiceBillsNet,DAL,6410265,KUBRA,DEST,,E14,N0,USD,5524.2,89.98,0,0,5614.18,INV0203850,2024-07-02,2024-06-14 0:50,2024-06-14 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797859,0,C0000987,2250DL,ServiceBillsNet,DAL,6408761,KUBRA,DEST,,E14,N0,USD,6490.82,104.36,0,0,6595.18,INV0203850,2024-07-02,2024-06-13 0:50,2024-06-13 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797418,0,C0000987,2250DL,ServiceBillsNet,DAL,6407243,KUBRA,DEST,,E14,N0,USD,7002.74,113.39,0,0,7116.13,INV0203850,2024-07-02,2024-06-12 2:20,2024-06-12 2:20,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796890,0,C0000987,2250DL,ServiceBillsNet,DAL,6405706,KUBRA,DEST,,E14,N0,USD,7827.94,126.15,0,0,7954.09,INV0203850,2024-07-02,2024-06-11 2:20,2024-06-11 2:20,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796493,0,C0000987,2250DL,ServiceBillsNet,DAL,6404562,KUBRA,DEST,,E14,N0,USD,4651.34,74.85,0,0,4726.19,INV0203850,2024-07-02,2024-06-10 0:50,2024-06-10 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795660,0,C0000987,2250DL,ServiceBillsNet,DAL,6402049,KUBRA,DEST,,E14,N0,USD,6378.46,102.63,0,0,6481.09,INV0203850,2024-07-02,2024-06-07 0:50,2024-06-07 0:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795206,0,C0000987,2250DL,ServiceBillsNet,DAL,6400300,KUBRA,DEST,,E14,N0,USD,6869.81,110.86,0,0,6980.67,INV0203850,2024-07-02,2024-06-06 2:20,2024-06-06 2:20,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795017,0,C0000987,2250DL,ServiceBillsNet,DAL,6400469,KUBRA,DEST,,E14,N0,USD,0,0,0,0,0,INV0203850,2024-07-02,2024-06-05 22:22,2024-06-05 22:22,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794533,0,C0000987,2250DL,ServiceBillsNet,DAL,6398807,KUBRA,DEST,,E14,N0,USD,7401.1,119.36,0,0,7520.46,INV0203850,2024-07-02,2024-06-05 2:20,2024-06-05 2:20,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794091,0,C0000987,2250DL,ServiceBillsNet,DAL,6397264,KUBRA,DEST,,E14,N0,USD,7207.33,116.63,0,0,7323.96,INV0203850,2024-07-02,2024-06-04 3:50,2024-06-04 3:50,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793540,0,C0000987,2250DL,ServiceBillsNet,DAL,6396120,KUBRA,DEST,,E14,N0,USD,135.17,1.89,0,0,137.06,INV0203850,2024-07-02,2024-06-02 21:15,2024-06-02 21:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804508,0,C0000992,1447NC,I-doxs,NYC,6428628,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-29 7:15,2024-06-29 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1804015,0,C0000992,1447NC,I-doxs,NYC,6427440,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-28 7:15,2024-06-28 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803450,0,C0000992,1447NC,I-doxs,NYC,6425923,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-27 7:16,2024-06-27 7:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802884,0,C0000992,1447NC,I-doxs,NYC,6424375,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-26 7:15,2024-06-26 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802348,0,C0000992,1447NC,I-doxs,NYC,6422824,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-25 7:15,2024-06-25 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801705,0,C0000992,1447NC,I-doxs,NYC,6420333,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-22 7:15,2024-06-22 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801217,0,C0000992,1447NC,I-doxs,NYC,6419191,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-21 7:15,2024-06-21 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800711,0,C0000992,1447NC,I-doxs,NYC,6417708,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-20 7:16,2024-06-20 7:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800338,0,C0000992,1447NC,I-doxs,NYC,6416352,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-19 10:16,2024-06-19 10:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799771,0,C0000992,1447NC,I-doxs,NYC,6414840,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-18 7:15,2024-06-18 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799158,0,C0000992,1447NC,I-doxs,NYC,6412495,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-15 20:00,2024-06-15 20:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798650,0,C0000992,1447NC,I-doxs,NYC,6411176,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-14 7:16,2024-06-14 7:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798106,0,C0000992,1447NC,I-doxs,NYC,6409671,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-13 7:16,2024-06-13 7:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797579,0,C0000992,1447NC,I-doxs,NYC,6408133,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-12 7:15,2024-06-12 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797061,0,C0000992,1447NC,I-doxs,NYC,6406614,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-11 7:15,2024-06-11 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796374,0,C0000992,1447NC,I-doxs,NYC,6404072,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-08 7:15,2024-06-08 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795897,0,C0000992,1447NC,I-doxs,NYC,6402932,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-07 7:15,2024-06-07 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795369,0,C0000992,1447NC,I-doxs,NYC,6401395,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-06 7:15,2024-06-06 7:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794697,0,C0000992,1447NC,I-doxs,NYC,6399673,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-05 7:16,2024-06-05 7:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794171,0,C0000992,1447NC,I-doxs,NYC,6398141,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-04 7:16,2024-06-04 7:16,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793396,0,C0000992,1447NC,I-doxs,NYC,6395422,KUBRA,DEST,Attn:Jennifer.paine@countryfinancial.com,E,N0,USD,0,0,0,0,0,INV0203836,2024-07-02,2024-06-01 7:27,2024-06-01 7:27,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795041,0,C0000993,671NC,MPO,NYC,6400513,KUBRA,DEST,,E7,N0,USD,0,0,0,0,0,INV0204105,2024-07-02,2024-06-05 22:24,2024-06-05 22:24,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803727,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6426595,Kubra,DEST,Craig Huizenga,E,N0,USD,170.89,0,0,0,170.89,INV0203959,2024-07-02,2024-06-27 22:15,2024-06-27 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803154,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6425049,Kubra,DEST,Craig Huizenga,E,N0,USD,298.63,0,0,0,298.63,INV0203959,2024-07-02,2024-06-26 22:15,2024-06-26 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802614,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6423524,Kubra,DEST,Craig Huizenga,E,N0,USD,305.63,0,0,0,305.63,INV0203959,2024-07-02,2024-06-25 22:15,2024-06-25 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802066,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6421946,Kubra,DEST,Craig Huizenga,E,N0,USD,250.33,0,0,0,250.33,INV0203959,2024-07-02,2024-06-24 22:15,2024-06-24 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801443,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6419843,Kubra,DEST,Craig Huizenga,E,N0,USD,156.29,0,0,0,156.29,INV0203959,2024-07-02,2024-06-21 21:31,2024-06-21 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800938,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6418362,Kubra,DEST,Craig Huizenga,E,N0,USD,215.92,0,0,0,215.92,INV0203959,2024-07-02,2024-06-20 22:15,2024-06-20 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800020,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6415521,Kubra,DEST,Craig Huizenga,E,N0,USD,223.41,0,0,0,223.41,INV0203959,2024-07-02,2024-06-18 22:15,2024-06-18 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799466,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6413938,Kubra,DEST,Craig Huizenga,E,N0,USD,374.85,0,0,0,374.85,INV0203959,2024-07-02,2024-06-17 22:15,2024-06-17 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798910,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6411843,Kubra,DEST,Craig Huizenga,E,N0,USD,346.73,0,0,0,346.73,INV0203959,2024-07-02,2024-06-14 23:00,2024-06-14 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798352,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6410311,Kubra,DEST,Craig Huizenga,E,N0,USD,15.12,0,0,0,15.12,INV0203959,2024-07-02,2024-06-13 22:15,2024-06-13 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797803,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6408805,Kubra,DEST,Craig Huizenga,E,N0,USD,3.11,0,0,0,3.11,INV0203959,2024-07-02,2024-06-12 21:31,2024-06-12 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797290,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6407288,Kubra,DEST,Craig Huizenga,E,N0,USD,589.69,0,0,0,589.69,INV0203959,2024-07-02,2024-06-11 22:15,2024-06-11 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796748,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6405738,Kubra,DEST,Craig Huizenga,E,N0,USD,213.51,0,0,0,213.51,INV0203959,2024-07-02,2024-06-10 21:31,2024-06-10 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796160,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6403596,Kubra,DEST,Craig Huizenga,E,N0,USD,394.41,0,0,0,394.41,INV0203959,2024-07-02,2024-06-07 23:00,2024-06-07 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795597,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6402076,Kubra,DEST,Craig Huizenga,E,N0,USD,11.59,0,0,0,11.59,INV0203959,2024-07-02,2024-06-06 21:31,2024-06-06 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794914,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6400338,Kubra,DEST,Craig Huizenga,E,N0,USD,24.92,0,0,0,24.92,INV0203959,2024-07-02,2024-06-05 21:32,2024-06-05 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794429,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6398825,Kubra,DEST,Craig Huizenga,E,N0,USD,915.49,0,0,0,915.49,INV0203959,2024-07-02,2024-06-04 23:00,2024-06-04 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793951,0,C0001001,2868NC,PDF Notice Fitchburg,NYC,6397295,Kubra,DEST,Craig Huizenga,E,N0,USD,368.57,0,0,0,368.57,INV0203959,2024-07-02,2024-06-03 23:00,2024-06-03 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803728,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6426595,Kubra,DEST,Craig Huizenga,E,N0,USD,94.23,0,0,0,94.23,INV0204041,2024-07-02,2024-06-27 22:15,2024-06-27 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803155,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6425049,Kubra,DEST,Craig Huizenga,E,N0,USD,45.48,0,0,0,45.48,INV0204041,2024-07-02,2024-06-26 22:15,2024-06-26 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802615,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6423524,Kubra,DEST,Craig Huizenga,E,N0,USD,233.54,0,0,0,233.54,INV0204041,2024-07-02,2024-06-25 22:15,2024-06-25 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802067,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6421946,Kubra,DEST,Craig Huizenga,E,N0,USD,137.82,0,0,0,137.82,INV0204041,2024-07-02,2024-06-24 22:15,2024-06-24 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1801444,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6419843,Kubra,DEST,Craig Huizenga,E,N0,USD,71.8,0,0,0,71.8,INV0204041,2024-07-02,2024-06-21 21:31,2024-06-21 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800939,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6418362,Kubra,DEST,Craig Huizenga,E,N0,USD,31.4,0,0,0,31.4,INV0204041,2024-07-02,2024-06-20 22:15,2024-06-20 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1800021,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6415521,Kubra,DEST,Craig Huizenga,E,N0,USD,78.65,0,0,0,78.65,INV0204041,2024-07-02,2024-06-18 22:15,2024-06-18 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1799467,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6413938,Kubra,DEST,Craig Huizenga,E,N0,USD,337.79,0,0,0,337.79,INV0204041,2024-07-02,2024-06-17 22:15,2024-06-17 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798911,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6411843,Kubra,DEST,Craig Huizenga,E,N0,USD,89.17,0,0,0,89.17,INV0204041,2024-07-02,2024-06-14 23:00,2024-06-14 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1798353,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6410311,Kubra,DEST,Craig Huizenga,E,N0,USD,94.5,0,0,0,94.5,INV0204041,2024-07-02,2024-06-13 22:15,2024-06-13 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797804,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6408805,Kubra,DEST,Craig Huizenga,E,N0,USD,0.37,0,0,0,0.37,INV0204041,2024-07-02,2024-06-12 21:31,2024-06-12 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1797291,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6407288,Kubra,DEST,Craig Huizenga,E,N0,USD,0,0,0,0,0,INV0204041,2024-07-02,2024-06-11 22:15,2024-06-11 22:15,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1796161,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6403596,Kubra,DEST,Craig Huizenga,E,N0,USD,17.68,0,0,0,17.68,INV0204041,2024-07-02,2024-06-07 23:00,2024-06-07 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1795598,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6402076,Kubra,DEST,Craig Huizenga,E,N0,USD,87.68,0,0,0,87.68,INV0204041,2024-07-02,2024-06-06 21:31,2024-06-06 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794915,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6400338,Kubra,DEST,Craig Huizenga,E,N0,USD,2.34,0,0,0,2.34,INV0204041,2024-07-02,2024-06-05 21:32,2024-06-05 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1794430,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6398825,Kubra,DEST,Craig Huizenga,E,N0,USD,45,0,0,0,45,INV0204041,2024-07-02,2024-06-04 23:00,2024-06-04 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1793952,0,C0001002,2868NC,PDF Notice-Capitol/SC,NYC,6397295,Kubra,DEST,Craig Huizenga,E,N0,USD,365.53,0,0,0,365.53,INV0204041,2024-07-02,2024-06-03 23:00,2024-06-03 23:00,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803724,0,C0001003,2918NC,PDF Letter - All 5 entities,NYC,6426594,Kubra,DEST,Craig Huizenga,E,N0,USD,181.59,0,0,0,181.59,INV0204086,2024-07-02,2024-06-27 21:31,2024-06-27 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1803149,0,C0001003,2918NC,PDF Letter - All 5 entities,NYC,6425048,Kubra,DEST,Craig Huizenga,E,N0,USD,627.68,0,0,0,627.68,INV0204086,2024-07-02,2024-06-26 21:31,2024-06-26 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802598,0,C0001003,2918NC,PDF Letter - All 5 entities,NYC,6423523,Kubra,DEST,Craig Huizenga,E,N0,USD,247.66,0,0,0,247.66,INV0204086,2024-07-02,2024-06-25 21:32,2024-06-25 21:32,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
1802049,0,C0001003,2918NC,PDF Letter - All 5 entities,NYC,6421945,Kubra,DEST,Craig Huizenga,E,N0,USD,376.85,0,0,0,376.85,INV0204086,2024-07-02,2024-06-24 21:31,2024-06-24 21:31,2024-06-30,Shipped/Transferred,sa,No,No,,,,,,,,,,,,,,,,,,,,,,
